job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
13392,2,10.966144457721258,2,2,1,1,2,1,100,311,1,4,14,157,195,6.60934924316738,2.128231705849268,12
13393,6,11.662818522544844,2,2,2,13,2,13,100,13060,1,4,11,207,243,6.694562058521095,2.066862759472976,12
13394,9,12.056504781874283,2,1,1,1,0,1,0,8910,1,18,11,455,475,7.1891677384203225,2.0794415416798357,0
13395,18,11.50677659938335,0,2,2,7,0,7,0,3094,2,2,10,114,120,7.00033446027523,2.0412203288596382,8
13396,0,11.40807592985072,2,2,3,14,2,14,100,966,0,2,14,394,428,7.177782416195197,1.9740810260220096,13
13397,14,11.971235995624918,2,3,3,19,2,19,100,4258,1,7,6,342,366,7.249925536717988,2.028148247292285,12
13398,12,11.499475417245824,2,2,1,14,0,14,50,7765,1,2,4,174,174,7.429520842786462,1.8082887711792655,2
13399,14,11.334336931765382,2,2,1,16,1,16,0,9576,3,3,3,56,107,7.792348924113037,2.163323025660538,8
13400,15,10.980671893790618,0,0,3,12,2,12,50,7923,0,0,10,230,245,6.338594078203183,1.9600947840472698,1
13401,14,11.054897836295,2,0,0,14,1,14,100,11532,0,1,4,379,437,7.769800996003896,1.8082887711792655,4
13402,2,10.987645884234087,0,0,1,7,2,7,50,5726,3,0,0,203,206,7.167809184316444,2.2407096892759584,11
13403,0,11.192610001903745,2,2,3,8,0,8,0,11057,2,3,8,315,315,7.384610383176974,1.7047480922384253,9
13404,2,11.91358571487974,2,3,3,4,2,4,50,13096,3,7,4,396,442,6.942156705699469,1.9600947840472698,2
13405,5,11.297650872034714,2,2,3,10,0,10,50,1824,3,3,13,418,462,6.293419278846481,2.186051276738094,6
13406,19,11.46853460963542,2,0,2,4,0,4,100,1703,3,0,7,329,371,7.388946097618437,1.8870696490323797,14
13407,19,12.414500449408608,2,1,0,14,0,14,0,1786,3,19,1,390,407,6.666956792429207,2.2192034840549946,2
13408,0,11.736900670364296,2,3,2,0,0,0,50,8225,3,8,1,146,190,6.257667587882639,2.066862759472976,11
13409,3,11.412397697196207,2,2,0,2,0,12,0,616,0,2,6,244,264,7.578145472419466,1.840549633397487,3
13410,3,11.484505414105152,2,3,1,11,2,11,50,11555,3,6,7,286,300,7.6760099320288875,2.151762203259462,2
13411,11,11.135668733125653,2,0,3,2,0,15,0,1139,3,1,10,106,140,7.122866658599083,2.0918640616783932,9
13412,10,10.9244805834911,0,0,2,12,1,12,0,5425,1,0,9,224,260,7.557472901614746,1.9315214116032138,11
13413,19,12.240865300055752,2,1,3,4,0,4,100,8136,1,11,4,408,429,7.579678823090456,1.824549292051046,0
13414,8,10.56144787300669,2,0,3,15,2,2,50,4951,0,0,9,2,43,7.506591780070841,2.066862759472976,1
13415,1,11.845138644671058,2,3,0,14,2,14,0,4860,3,9,9,38,52,7.65491704784832,2.2407096892759584,4
13416,5,11.474402908049159,0,2,3,7,2,13,0,12021,3,2,3,403,455,6.311734809152915,2.2617630984737906,13
13417,9,12.310139825189445,2,3,2,13,0,13,50,4062,0,7,13,447,485,6.881411303642535,2.1041341542702074,0
13418,15,12.014827390715178,1,3,2,18,0,18,100,3760,3,8,11,19,34,7.7458682297922685,2.186051276738094,10
13419,0,11.310478748872237,2,3,1,5,1,5,100,11660,0,6,3,110,162,6.818924065275521,1.840549633397487,1
13420,3,12.047440271229688,2,3,1,4,1,4,50,8203,1,5,13,32,58,6.255750041753367,2.0412203288596382,14
13421,5,12.334219567877856,2,3,2,13,0,4,50,14,3,6,14,143,176,7.065613363597717,2.066862759472976,0
13422,14,10.978387581244487,2,0,2,14,1,14,100,9132,0,1,11,207,239,7.611842399580417,2.1041341542702074,9
13423,19,11.533796149141526,2,1,1,10,1,10,100,1828,0,19,9,242,274,7.076653815443951,2.2823823856765264,7
13424,9,11.784569614724237,2,1,1,5,2,5,100,1372,2,19,1,228,267,6.385194398997726,2.066862759472976,11
13425,1,11.908441242224725,2,2,1,13,0,13,0,807,3,3,13,229,265,7.576097340623111,1.840549633397487,11
13426,5,10.507120225888325,2,0,0,3,2,3,0,4554,3,0,5,291,304,6.42648845745769,2.066862759472976,6
13427,12,10.766693913317829,2,0,3,15,2,15,100,13043,0,1,14,281,326,7.661997558901893,2.2512917986064953,14
13428,9,11.685979207943268,2,3,2,2,0,2,50,1539,0,6,5,127,179,6.289715570908998,1.7047480922384253,1
13429,8,11.362695422722654,0,2,3,7,2,7,0,10120,1,2,14,373,408,7.370230641807081,2.1400661634962708,15
13430,3,11.686508955820898,0,2,2,12,0,12,100,394,3,2,2,114,128,6.398594934535208,1.8718021769015913,3
13431,12,11.231013380740361,2,0,3,14,1,4,0,5507,1,0,5,272,316,6.914730892718563,2.2407096892759584,1
13432,18,11.40332263005427,2,2,0,19,1,19,100,527,0,2,11,62,97,7.6251071482389,1.9878743481543455,7
13433,5,11.15294506402277,0,2,0,6,1,6,100,547,1,2,9,254,285,7.349873704738337,1.9021075263969205,1
13434,7,10.927052966881327,2,0,3,0,2,0,0,3760,0,0,3,259,311,7.042286171939743,2.2617630984737906,10
13435,4,11.51435444349392,2,3,2,1,0,1,100,11408,2,7,11,454,458,6.902742737158593,2.2300144001592104,1
13436,14,11.353765593397567,2,3,3,15,0,15,0,1428,2,5,10,376,391,7.046647277848756,2.0541237336955462,10
13437,11,11.308088324138652,2,2,3,0,1,0,0,2240,0,3,3,228,286,7.037905963447182,1.7227665977411035,2
13438,7,11.682448806200885,1,3,3,18,2,18,100,8326,1,9,4,323,347,7.030857476116121,1.840549633397487,9
13439,4,10.503257683590775,2,0,1,5,1,5,0,3075,3,0,7,427,455,7.02108396428914,1.6863989535702288,7
13440,19,12.103779642463435,2,1,1,11,0,10,100,1614,2,11,3,434,440,7.228388451573604,1.8562979903656263,9
13441,10,11.785445675098924,2,2,0,4,0,4,50,8610,0,4,12,369,424,7.227662498728654,2.2617630984737906,15
13442,2,11.7090184258481,2,3,2,16,1,12,0,4498,2,9,11,368,393,6.880384082186005,2.0918640616783932,5
13443,14,11.686727500148441,0,2,3,6,0,15,100,2755,2,2,1,117,134,6.74993119378857,2.302585092994046,7
13444,5,11.820542508901488,0,3,2,7,1,17,0,7084,1,5,13,312,325,7.294377299288821,2.128231705849268,2
13445,3,10.514013704407736,2,0,1,8,2,8,50,10139,2,0,8,60,78,6.6895992691789665,2.174751721484161,5
13446,19,11.618221978579967,2,3,0,2,2,2,100,5798,3,6,13,57,80,7.325807502595773,1.62924053973028,14
13447,0,10.431701125903345,2,0,1,8,2,17,0,6015,3,0,3,11,44,7.784057002639929,1.7749523509116738,12
13448,6,11.493640703558361,2,3,0,1,1,1,100,3570,3,6,12,281,290,7.389563953677635,2.1041341542702074,1
13449,9,11.661095438833293,2,0,2,13,0,13,100,7448,3,1,8,463,465,7.68017564043659,1.9315214116032138,12
13450,1,10.923777874428767,0,0,2,7,2,13,0,3852,3,0,14,280,313,7.254884810077338,1.916922612182061,12
13451,12,12.179045685469555,2,1,1,11,0,11,0,640,3,16,3,397,453,6.755768921984255,2.174751721484161,2
13452,9,11.564150757045674,2,0,1,17,1,8,100,3409,2,1,14,332,339,7.821242083523558,1.916922612182061,3
13453,10,10.461702359555922,2,0,1,3,2,3,0,8840,0,0,14,263,304,7.532623618788788,2.272125885509337,13
13454,19,11.303709473353432,2,2,1,14,1,16,0,2594,3,2,6,72,124,7.65728279297819,1.7047480922384253,15
13455,11,11.399118265193435,1,2,2,18,0,18,100,2468,2,3,12,126,127,7.326465613840322,2.151762203259462,1
13456,14,11.510412309639202,0,2,0,12,1,12,0,11894,3,3,2,327,356,7.10085190894405,2.151762203259462,12
13457,9,11.565973219392301,2,3,1,14,2,14,50,12496,1,6,0,101,145,7.673223121121708,2.028148247292285,15
13458,2,11.507178985538648,2,3,3,9,1,11,50,10179,0,8,11,217,267,7.71244383427499,2.2082744135228043,13
13459,8,11.369632295143752,2,3,1,9,2,9,100,8623,3,5,12,375,409,7.727094484779841,1.8082887711792655,10
13460,16,11.395492368078132,2,2,0,4,2,4,50,1067,3,3,4,342,385,7.305860032684009,2.028148247292285,13
13461,0,11.586027216768288,2,3,3,0,1,0,100,2532,3,5,0,305,315,6.4425401664681985,2.0149030205422647,13
13462,17,12.414500449408608,0,1,2,6,0,6,0,7431,0,16,5,56,107,7.774015077250727,2.2407096892759584,2
13463,12,11.901271541715415,2,1,1,10,0,10,100,10218,2,18,4,120,136,6.591673732008658,2.1041341542702074,4
13464,13,11.51662859989461,2,2,3,4,2,4,100,12206,3,3,11,51,105,7.67693714581808,2.128231705849268,8
13465,4,12.143729047119672,2,1,1,11,0,11,50,6819,1,16,2,68,88,7.597396320212795,2.0918640616783932,11
13466,19,11.05272958215556,2,2,1,11,0,18,0,9412,2,2,9,214,251,7.2640301428995295,1.6486586255873816,1
13467,12,11.640782036210997,1,2,1,18,1,18,0,3716,1,4,4,39,88,7.214504414151143,2.151762203259462,6
13468,7,11.534461882500754,2,3,0,2,1,2,0,10146,0,7,11,320,324,7.3901814282264295,1.840549633397487,15
13469,15,11.101930093103945,2,2,1,10,2,10,50,10954,0,2,14,179,233,7.459338895220296,2.2407096892759584,12
13470,13,11.074885510929885,2,2,0,10,2,10,50,1872,0,2,0,35,41,7.6783263565068856,2.2192034840549946,10
13471,8,11.198721441040869,2,2,3,5,0,5,50,8293,0,3,4,198,247,7.704811922932594,2.2192034840549946,9
13472,2,10.997003543779488,2,2,1,9,1,9,0,7345,1,4,1,365,389,7.111512116496157,1.9021075263969205,10
13473,19,11.611629877842569,2,3,2,8,0,8,0,12495,2,7,2,21,32,6.975413927455952,1.7047480922384253,0
13474,11,11.723858773753426,2,2,0,19,1,0,0,7308,1,4,10,225,276,7.515344571180436,2.2823823856765264,13
13475,12,12.052670851884313,0,1,2,7,2,7,0,8322,2,12,6,216,248,6.778784897685177,2.174751721484161,7
13476,16,11.228371827192978,2,0,2,2,1,2,0,6153,1,1,4,47,65,7.195187320178709,1.9740810260220096,2
13477,11,10.856380186854832,2,0,1,0,1,0,100,10080,0,0,9,433,444,7.640123172695364,2.0541237336955462,7
13478,15,10.82361093043046,2,2,3,3,2,3,100,12198,2,3,5,93,141,7.204892510204673,2.2300144001592104,1
13479,3,11.213440680399296,0,0,1,12,2,12,50,10603,2,0,9,434,451,7.319202458767849,2.2407096892759584,4
13480,11,11.957143227991555,2,1,3,11,2,15,50,4046,2,17,5,189,192,6.854354502255021,1.9021075263969205,8
13481,8,10.961364648472154,2,0,3,1,0,1,50,1627,1,0,6,418,466,7.337587743538596,1.9600947840472698,9
13482,18,11.445160410835532,2,2,2,4,2,5,50,2020,3,2,12,356,368,6.530877627725885,2.163323025660538,7
13483,19,10.571906494871117,2,0,0,11,2,11,50,4977,0,1,9,130,181,7.58629630715272,2.163323025660538,6
13484,18,11.399947118287482,2,3,3,10,0,10,0,2012,2,7,14,418,428,6.495265555937008,2.2407096892759584,8
13485,2,11.133551990366144,2,2,0,11,0,3,50,3301,3,3,13,342,352,7.040536390215956,2.1972245773362196,1
13486,12,10.822474645958026,2,0,3,1,2,1,0,12200,3,1,2,325,328,7.768533300926033,1.6863989535702288,6
13487,2,11.646258087841353,2,1,0,15,2,19,50,2136,0,15,2,406,459,7.237778191923443,1.9878743481543455,8
13488,5,11.150419266551891,2,2,2,10,1,2,100,7446,2,4,5,3,30,7.6004023345004,2.0794415416798357,2
13489,7,11.636425460955842,2,3,2,3,0,3,0,1269,0,5,13,318,358,7.498315870766981,1.916922612182061,14
13490,13,12.260115655981053,2,1,1,0,2,0,50,10798,2,13,5,30,46,7.4127640174265625,2.1162555148025524,0
13491,6,11.224536476045198,2,3,2,8,1,8,100,6850,0,8,12,405,415,6.551080335043404,2.0412203288596382,4
13492,2,10.801940126280403,1,0,1,18,2,18,0,6547,2,0,14,187,217,6.8001700683022,2.1972245773362196,9
13493,4,11.081249842841977,2,2,1,9,0,9,50,11977,0,3,5,421,451,6.3080984415095305,1.824549292051046,9
13494,16,11.666933277449576,1,3,3,18,1,18,50,5102,2,8,14,193,207,7.744569809354496,1.9021075263969205,2
13495,8,11.0062578513529,2,2,1,1,0,1,100,11750,3,3,10,314,333,7.094234845924755,2.2823823856765264,1
13496,14,10.896016842396081,2,2,0,1,2,1,100,1747,0,4,14,433,435,6.851184927493743,1.824549292051046,12
13497,4,11.111088766216067,0,0,3,6,0,6,100,109,1,1,10,431,465,7.3537223303996315,2.0412203288596382,0
13498,3,10.543734885735212,2,0,0,3,1,18,100,12843,3,1,0,229,240,7.2813856635702825,2.128231705849268,7
13499,11,11.346788232596792,2,3,2,10,0,10,0,12856,3,6,12,19,61,6.587550014824796,2.163323025660538,6
13500,10,11.352533683253327,2,2,2,1,0,1,0,8067,0,4,7,183,209,6.529418838262226,2.2300144001592104,3
13501,12,11.867974087164377,2,3,2,14,1,4,0,8845,1,5,13,226,262,7.637716432664798,2.2617630984737906,3
13502,17,11.686214686091143,2,1,2,5,2,5,50,9320,3,16,7,189,203,6.984716320118266,1.8870696490323797,10
13503,18,11.372168027253966,2,2,3,2,2,2,0,7933,2,2,4,476,480,7.739359202689098,1.9459101490553132,2
13504,3,11.96874776278998,2,1,1,14,1,14,100,8540,2,19,3,52,52,7.520234556474628,2.2082744135228043,1
13505,2,11.638023899948365,0,3,1,7,1,7,0,331,3,7,6,73,72,7.786551806428712,2.174751721484161,9
13506,2,10.997857521946106,2,0,3,14,2,14,0,7358,0,1,8,151,185,7.7706452341291765,1.9021075263969205,0
13507,19,11.202970516669055,1,0,0,18,2,18,0,9596,1,1,13,250,283,7.116394144093465,2.2617630984737906,12
13508,2,11.222666742471663,2,0,0,14,1,14,100,1954,0,1,8,392,435,7.711548979629146,1.8562979903656263,1
13509,7,11.245934513875742,2,2,0,2,2,2,0,7236,1,3,3,464,521,7.172424577124845,2.2300144001592104,15
13510,10,11.731570914977999,2,1,0,8,1,8,100,13091,3,10,9,451,458,7.328437352895162,1.62924053973028,9
13511,10,10.844158653135661,2,2,1,8,1,18,100,8276,3,3,7,201,254,7.493317248862145,2.174751721484161,10
13512,13,11.221984755590194,2,3,2,10,2,10,0,2510,3,8,13,437,494,7.667158255319148,2.0794415416798357,1
13513,0,11.813444786223501,2,3,2,2,0,2,100,9117,2,9,8,141,177,7.748028524432376,1.8082887711792655,14
13514,5,10.750921118000695,2,0,3,3,0,3,0,11658,0,0,1,295,317,6.928537818164665,1.9459101490553132,8
13515,3,11.245542628510258,2,0,2,0,1,0,0,6550,0,1,5,58,112,6.53813982376767,1.8082887711792655,0
13516,19,11.642162650671727,2,3,1,0,2,0,0,10857,2,8,3,215,221,7.761744984658913,1.7578579175523736,11
13517,1,11.693136462767283,2,3,1,14,2,12,0,1136,1,9,2,81,86,6.61472560020376,1.9315214116032138,12
13518,4,11.173851847690445,2,0,2,16,1,16,50,11608,1,0,10,402,448,7.074963197966044,2.066862759472976,1
13519,8,11.280324836133422,2,3,0,8,2,8,50,684,3,6,4,51,76,6.297109319933935,2.2925347571405443,7
13520,7,12.083905011555967,0,1,2,7,2,18,50,10036,1,15,0,274,322,6.940222469119639,1.9315214116032138,5
13521,7,11.079616283632067,0,0,2,12,0,1,0,8584,3,0,11,272,316,6.822197390620491,2.2082744135228043,3
13522,19,11.207690233270858,2,2,1,10,1,10,50,6805,1,4,0,396,405,7.655390644826152,1.667706820558076,4
13523,19,12.020893008312685,2,3,3,13,1,18,50,10679,2,9,7,275,313,7.018401799069201,2.2617630984737906,5
13524,11,11.281384251788262,2,0,2,16,0,3,100,12194,1,0,11,58,115,7.732807530422021,2.2300144001592104,6
13525,19,11.906162784118516,0,1,3,6,2,6,0,3210,3,19,4,236,243,7.318539548567902,2.163323025660538,3
13526,8,11.405362525757202,2,2,2,0,2,0,0,12406,1,3,0,357,402,6.769641976852503,2.066862759472976,9
13527,13,12.314316998927813,2,1,3,19,0,19,50,4487,2,15,10,77,104,6.697034247666484,2.2823823856765264,0
13528,6,11.150620415977857,2,2,3,8,0,10,100,7756,3,3,1,23,27,6.535241271013659,2.272125885509337,5
13529,0,11.242795122431682,2,2,3,2,2,2,0,46,2,4,6,8,65,7.71289096149013,2.186051276738094,4
13530,15,12.288440340632267,2,1,0,19,1,6,100,5792,2,17,2,249,249,7.097548850614793,1.7047480922384253,13
13531,16,11.771204473052693,0,2,0,12,0,12,100,11809,0,2,14,292,297,7.526717561352706,2.2300144001592104,6
13532,0,11.094830940461922,2,2,1,1,2,1,100,6895,2,3,0,77,102,6.926577033222725,1.7749523509116738,8
13533,12,11.456217537881178,0,2,1,12,2,15,0,12992,3,4,9,452,496,7.675546002537848,2.2617630984737906,5
13534,6,11.873651193392146,2,1,0,1,1,8,50,2096,2,19,2,286,298,7.199678345691172,2.272125885509337,11
13535,6,11.25835574396865,2,2,1,9,0,9,0,7510,3,3,2,37,56,7.534228326274089,1.9600947840472698,5
13536,18,11.538242272954019,2,3,1,15,1,15,50,8870,3,5,1,198,244,6.502790045915623,1.9315214116032138,2
13537,17,11.544414442060171,2,1,1,9,1,1,50,8930,2,11,14,419,427,7.119635638017636,1.7404661748405046,11
13538,7,11.327908278228264,2,3,0,3,0,3,50,891,0,9,2,472,485,7.1316985104669115,2.2617630984737906,13
13539,9,11.352310603935964,2,3,1,3,2,3,100,10208,3,9,8,327,336,7.677400430514807,1.7749523509116738,2
13540,4,11.117034379296337,1,0,2,18,0,18,0,7779,0,1,9,96,148,6.274762021241939,2.2512917986064953,5
13541,17,10.846108579656313,2,0,2,3,1,3,50,10447,2,0,9,176,185,7.429520842786462,2.0149030205422647,15
13542,4,10.955567127076021,2,2,0,10,2,10,0,607,2,3,6,246,292,7.601901959875166,1.7404661748405046,6
13543,4,11.556779657727432,0,2,1,6,0,6,0,6853,0,2,0,133,150,7.629975707027789,1.7047480922384253,11
13544,5,11.742257826033537,2,3,1,14,2,14,50,13149,3,9,8,70,79,7.238496840894365,2.2823823856765264,9
13545,16,11.358736451074895,2,2,1,19,2,2,0,6268,2,4,14,401,433,7.049254841255837,2.174751721484161,9
13546,5,12.366923684872146,2,1,1,13,0,13,50,9854,1,13,2,90,94,7.561121589530238,1.8562979903656263,9
13547,4,11.072993127979817,2,2,2,15,1,15,0,7630,2,4,12,180,232,7.404887575616125,1.9459101490553132,2
13548,16,10.713395023704772,2,0,0,10,2,10,100,12150,2,1,14,277,306,7.785720896534624,2.066862759472976,4
13549,9,11.307290244398825,2,3,1,15,2,15,50,9748,0,9,7,77,127,7.329749689041512,1.8562979903656263,9
13550,14,11.212077095986688,2,2,2,1,0,16,0,5128,1,3,6,361,373,7.734996194022781,2.2512917986064953,15
13551,17,10.793372705530512,2,0,1,15,2,15,100,5059,2,1,4,203,237,7.00850518208228,1.8718021769015913,9
13552,7,11.004762958623722,2,0,1,0,2,0,0,7731,3,0,3,481,529,7.795646536334594,1.791759469228055,5
13553,14,10.892489567361865,2,0,2,3,1,3,50,7644,3,1,12,148,176,6.380122536899765,2.186051276738094,9
13554,3,11.890004815883737,1,1,2,18,1,18,50,11544,2,11,0,207,249,7.620705086838262,1.916922612182061,4
13555,6,12.35485034528878,0,1,0,6,0,6,50,903,3,19,9,315,349,7.232733136177615,2.2512917986064953,15
13556,2,11.766737881789368,2,1,1,10,0,10,0,12445,2,10,11,95,99,7.4377951216719325,1.840549633397487,4
13557,4,11.941234323103666,2,3,1,13,1,13,100,9790,1,7,9,289,297,6.57507584059962,2.1972245773362196,13
13558,2,11.394749852265559,2,2,2,8,0,6,50,6860,3,2,4,247,261,7.416378479192928,2.0149030205422647,8
13559,14,12.270937675857818,2,3,3,13,0,13,100,7571,2,8,10,481,518,7.8050670442584895,2.0412203288596382,1
13560,2,11.981678312314312,2,1,1,3,0,11,0,9804,3,19,3,474,526,7.739794458408701,2.2823823856765264,10
13561,6,11.077794648906307,2,2,0,10,0,10,50,6152,1,2,4,3,14,7.1631723908466425,2.151762203259462,1
13562,9,11.318758021892537,2,2,2,8,0,8,50,4707,0,4,10,35,40,7.710653323501202,2.2407096892759584,11
13563,3,11.61700616200947,0,3,0,6,2,6,100,13124,3,7,12,456,502,7.3938782901077555,1.9740810260220096,0
13564,15,12.000007425750715,2,3,2,19,1,12,50,8292,3,6,0,254,268,7.509335266016592,1.8562979903656263,3
13565,1,11.371027743441651,2,2,2,9,0,9,0,805,3,4,4,80,102,7.691200097522863,2.2082744135228043,9
13566,8,11.098121888782686,2,0,3,2,2,2,100,7422,3,1,12,26,48,7.370230641807081,1.9459101490553132,15
13567,1,11.179506562177364,2,2,3,5,0,18,50,5663,0,4,4,68,109,7.455876687491824,1.791759469228055,3
13568,1,12.371421816114474,2,1,3,17,0,17,100,6001,3,19,3,192,212,7.553286605600419,1.9740810260220096,13
13569,9,11.419625263804768,0,2,0,12,0,11,0,584,2,2,8,68,97,6.661854740545311,2.2300144001592104,4
13570,1,11.734002883300947,2,2,0,4,0,4,0,6025,0,3,1,183,219,7.543802867501509,1.7749523509116738,7
13571,18,11.634080586526695,2,0,1,4,0,4,0,5495,0,1,4,165,191,7.265429723253953,2.0149030205422647,3
13572,13,12.233532158426325,2,1,1,15,0,15,0,6751,3,11,7,119,176,6.481577129276431,1.7404661748405046,8
13573,12,12.07570766310496,2,1,3,1,0,1,100,9548,2,17,8,190,218,7.597897950521784,2.2617630984737906,8
13574,18,11.555965797159054,0,3,0,7,2,7,0,12246,0,5,10,352,360,7.731930721948486,2.186051276738094,6
13575,12,12.414500449408608,2,1,1,13,1,13,0,360,0,16,8,323,381,7.559038255443384,2.2925347571405443,14
13576,19,11.402731062662516,0,2,2,12,2,12,0,4808,1,4,10,98,113,7.530479995245536,1.8082887711792655,9
13577,8,12.096927198269375,2,1,1,14,1,14,100,11802,1,11,6,416,426,7.767687277186908,2.1162555148025524,11
13578,6,10.827607555524617,2,0,0,10,2,3,50,2980,2,0,10,332,341,7.403061091090091,2.272125885509337,2
13579,4,11.864884305555252,2,1,1,5,2,19,100,2247,3,16,12,91,125,7.6544432264701125,1.7404661748405046,11
13580,5,11.265668508292752,2,2,3,14,1,9,0,10797,3,2,3,460,498,6.5722825426940075,2.0918640616783932,5
13581,6,11.979629907880865,2,3,3,16,0,16,0,9716,0,9,7,410,446,6.568077911411976,1.7578579175523736,1
13582,1,11.557793662559092,1,2,0,18,0,18,100,5448,0,3,3,283,339,7.77779262633883,1.6486586255873816,11
13583,9,11.587968000283727,2,2,2,4,1,14,100,10612,3,3,7,354,398,6.8885724595653635,1.9315214116032138,11
13584,19,11.796343459148321,2,3,2,13,2,10,0,7714,2,5,6,371,380,6.530877627725885,2.174751721484161,15
13585,16,12.216310063882654,0,1,1,12,2,12,50,8811,2,13,2,56,63,6.93537044601511,2.2925347571405443,9
13586,14,12.296808743791651,2,3,2,4,0,4,100,5380,2,6,9,252,290,6.837332814685591,2.1041341542702074,3
13587,17,12.07620311153863,2,1,3,15,1,15,0,11379,2,12,8,75,120,7.5953872788539725,2.302585092994046,10
13588,14,12.154710927749164,0,1,2,12,0,12,100,11466,0,11,14,222,275,7.215975002651466,1.7749523509116738,14
13589,17,11.063806230640216,2,2,0,3,0,3,100,4944,0,2,6,75,99,6.601230118728877,2.1041341542702074,5
13590,17,11.283311022525707,2,2,3,11,0,12,0,12705,3,3,5,415,461,7.160845906664299,2.1400661634962708,1
13591,6,11.552972759487913,2,3,3,3,0,3,0,10838,3,5,0,476,509,7.748028524432376,2.0149030205422647,12
13592,5,11.426582955148165,2,3,3,3,0,3,100,13239,3,9,10,176,224,7.578145472419466,2.1162555148025524,9
13593,0,11.019841522680395,2,2,1,1,2,10,0,9400,3,3,14,176,181,6.3578422665081,2.2925347571405443,0
13594,7,10.407802024686461,2,0,0,8,2,8,50,10003,3,1,10,467,486,7.5126175446745105,1.8562979903656263,5
13595,16,11.544007378533257,2,0,2,17,0,17,0,4863,3,0,2,282,289,6.322565239927284,2.0541237336955462,13
13596,2,11.84002534653522,0,3,3,6,1,6,0,4865,1,6,14,148,148,6.875232087276577,1.824549292051046,6
13597,10,12.189307899197443,2,3,2,17,0,15,100,11433,0,7,2,38,95,7.218176838403408,1.8082887711792655,15
13598,19,12.040891351553809,0,1,3,6,1,6,100,9581,3,12,6,263,310,7.325148957955575,1.6863989535702288,7
13599,15,11.535078269611361,0,3,3,12,2,12,100,6650,3,7,8,251,258,7.638198244285779,1.667706820558076,8
